"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","863,000","42.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","249,000","43.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","523,000","28.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","674,000","87.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","173,000","19.0"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","1,606,000","18.9"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","38,000","22.2"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","809,000","28.7"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","1,051,000","32.9"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","2,158,000","6.0"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","1,892,000","10.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11191)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","403,000","29.2"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","1,310,000","0.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","476,000","12.0"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","146,000","27.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)","1,659,000","29.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INTEREST","INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","10,053,000","8.3"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","476,000","(L)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","760,000","18.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","2,211,000","23.7"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","2,569,000","3.2"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","94,000","(H)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","2,575,000","2.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","273,000","(H)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","478,000","(L)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","915,000","68.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (1,000 TO 2,499 $)","73,000","43.0"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (1,000,000 OR MORE $)","11,709,000","0.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (10,000 TO 24,999 $)","289,000","17.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)","335,000","38.3"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (2,500 TO 4,999 $)","194,000","17.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)","456,000","18.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (250,000 TO 499,999 $)","1,340,000","35.7"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (5,000 TO 9,999 $)","184,000","20.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (50,000 TO 99,999 $)","601,000","52.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (500,000 TO 999,999 $)","186,000","7.0"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (LESS THAN 1,000 $)","1,246,000","50.9"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","EXPENSE","EXPENSE: (1,000 TO 4,999 $)","214,000","25.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","EXPENSE","EXPENSE: (10,000 TO 24,999 $)","1,251,000","11.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","EXPENSE","EXPENSE: (100,000 OR MORE $)","12,396,000","3.7"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","EXPENSE","EXPENSE: (25,000 TO 49,999 $)","823,000","46.3"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","EXPENSE","EXPENSE: (5,000 TO 9,999 $)","605,000","24.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","EXPENSE","EXPENSE: (50,000 OR MORE $)","13,701,000","5.9"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","EXPENSE","EXPENSE: (50,000 TO 99,999 $)","1,305,000","57.9"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","EXPENSE","EXPENSE: (LESS THAN 1,000 $)","19,000","21.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","74,000","42.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (1,000,000 OR MORE $)","11,709,000","0.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (10,000 TO 24,999 $)","283,000","18.0"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","839,000","58.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","201,000","17.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","485,000","17.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","805,000","23.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","184,000","20.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","601,000","52.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","186,000","7.0"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","1,246,000","50.9"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","73,000","91.2"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","1,850,000","21.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","815,000","5.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","9,516,000","1.0"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","1,664,000","26.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11191)","1,097,000","42.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)","567,000","26.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","21,000","54.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","88,000","19.5"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","75,000","43.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)","2,355,000","27.5"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, CONTRACT - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","16,612,000","5.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","10,012,000","(L)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","14,285,000","19.9"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","29,812,000","12.7"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","11,639,000","9.3"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","11,757,000","18.7"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","5,147,000","28.3"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","11,112,000","9.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","13,816,000","7.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","24,798,000","8.0"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","21,205,000","7.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","29,159,000","1.0"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","17,506,000","18.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","CONCENTRATION","CONCENTRATION: (TOP 10 PCT OF OPERATIONS ON FARM SALES BASIS)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","CONCENTRATION","CONCENTRATION: (TOP 25 PCT OF OPERATIONS ON FARM SALES BASIS)","33,152,000","(L)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","CONCENTRATION","CONCENTRATION: (TOP 50 PCT OF OPERATIONS ON FARM SALES BASIS)","74,502,000","(L)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","CONCENTRATION","CONCENTRATION: (TOP 75 PCT OF OPERATIONS ON FARM SALES BASIS)","128,759,000","3.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (1,000 TO 2,499 $)","717,000","35.3"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (1,000,000 OR MORE $)","129,757,000","3.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (10,000 TO 24,999 $)","5,301,000","21.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)","12,472,000","34.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (2,500 TO 4,999 $)","1,370,000","27.7"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)","5,096,000","24.5"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","LABOR","LABOR, HIRED - EXPENSE, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (250,000 TO 499,999 $)","14,071,000","20.3"
